Thu Jan 19 17:48:17 2023    profile.dat

         19705733 function calls (16881799 primitive calls) in 2162.912 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
5608/1402    0.053    0.000    0.219    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer.py:2438(_prepare_input)
     5378    0.005    0.000    0.005    0.000 {built-in method time.time}
     5330    0.003    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\data_types.py:81(set_table)
5323/4703    0.003    0.000    0.021    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\copy.py:263(<genexpr>)
     5277    0.138    0.000    0.615    0.000 {built-in method builtins.sum}
5260/5258    0.015    0.000    0.065    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\import_utils.py:1014(wrapper)
     5233    0.016    0.000    0.027    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\generic.py:48(__get__)
4979/4973    0.029    0.000    0.075    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
4954/3799    0.009    0.000    0.019    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\base.py:189(_get_flag)
     4810    0.018    0.000    0.181    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\_ops.py:437(__call__)
     4810    0.002    0.000    0.002    0.000 {method 'values' of 'dict' objects}
     4635    0.016    0.000    0.016    0.000 {method 'sub' of 're.Pattern' objects}
     4615    0.004    0.000    0.004    0.000 {built-in method __new__ of type object at 0x00007FF9E63EDC60}
4525/4505    0.006    0.000    0.451    0.000 {built-in method builtins.next}
     4274    0.013    0.000    0.488    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\tqdm\utils.py:329(_text_width)
     4274    0.010    0.000    0.513    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\tqdm\utils.py:333(disp_len)
     4268    0.004    0.000    0.005    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\data_types.py:697(iterrows)
     4264    0.003    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\features\features.py:1036(<listcomp>)
     4264    0.009    0.000    0.014    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\features\features.py:1009(int2str)
     4264    0.003    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\data_types.py:915(<dictcomp>)
     4232    0.009    0.000    0.009    0.000 {method 'finditer' of 're.Pattern' objects}
     4216    0.006    0.000    0.009    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\__init__.py:297(is_tensor)
     4213    0.011    0.000    0.032    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\training_args.py:1492(device)
4206/2804    0.014    0.000    0.029    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\generic.py:268(__getitem__)
     4206    0.014    0.000    0.014    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\generic.py:281(__setitem__)
     4206    0.009    0.000    0.009    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:2932(<listcomp>)
     4147    0.019    0.000    0.093    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\json\__init__.py:299(loads)
     4147    0.025    0.000    0.067    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\json\decoder.py:332(decode)
     4147    0.013    0.000    0.013    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\json\decoder.py:343(raw_decode)
     4124    0.009    0.000    0.071    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\os.py:771(getenv)
     4082    0.002    0.000    0.004    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:516(_is_missing_literal)
     4080    0.029    0.000    0.191    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\import_utils.py:630(is_sagemaker_mp_enabled)
     4037    0.014    0.000    1.571    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\tqdm\utils.py:143(inner)
     3913    0.002    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\base.py:128(_invalidate_flags_cache)
     3901    0.001    0.000    0.002    0.000 {method 'join' of 'str' objects}
     3900    0.018    0.000    0.018    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
     3855    0.009    0.000    0.025    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:508(_is_missing_value)
     3814    0.009    0.000    0.010    0.000 {method '__reduce_ex__' of 'object' objects}
     3804    0.004    0.000    0.004    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\collections\__init__.py:1070(__contains__)
     3786    0.003    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\InputStream.py:48(LA)
     3709    0.001    0.000    0.001    0.000 {built-in method _json.encode_basestring_ascii}
     3692    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
     3671    0.002    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\basecontainer.py:707(_value)
     3572    0.004    0.000    0.004    0.000 {method '__exit__' of '_thread.lock' objects}
     3520    0.004    0.000    0.007    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\scanner.py:145(need_more_tokens)
     3492    0.003    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\scanner.py:279(stale_possible_simple_keys)
     3428    0.009    0.000    0.009    0.000 {built-in method _struct.pack}
     3409    0.006    0.000    0.018    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:567(_is_interpolation)
     3349    0.002    0.000    0.002    0.000 {method 'split' of 'str' objects}
     3339    0.003    0.000    0.007    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\dataclasses.py:1047(is_dataclass)
     3253    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\_collections_abc.py:315(__subclasshook__)
     3211    0.001    0.000    0.001    0.000 {method 'index' of 'list' objects}
     3206    0.005    0.000    0.006    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:268(items)
   3204/6    0.005    0.000    0.065    0.011 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\data_types\base_types\media.py:306(<listcomp>)
     3201    0.004    0.000    0.004    0.000 {method 'item' of 'numpy.generic' objects}
     3198    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\integration_utils\data_logging.py:469(<dictcomp>)
     3198    0.002    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\integration_utils\data_logging.py:468(processor)
     3198    0.006    0.000    0.008    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\data_types.py:781(update_row)
     3198    0.005    0.000    0.009    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\data_types.py:2023(__init__)
     3198    0.004    0.000    0.013    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\data_types.py:2037(from_obj)
     3195    0.007    0.000    0.015    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\data_types.py:2027(assign_type)
     3191    0.002    0.000    0.002    0.000 {built-in method time.monotonic}
     3186    0.065    0.000    0.065    0.000 {method 'SerializeToString' of 'google.protobuf.pyext._message.CMessage' objects}
     3183    0.021    0.000    0.021    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\interface\interface_sock.py:45(_assign)
     3183    0.002    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\lib\tracelog.py:205(log_message_send)
     3183    0.031    0.000    0.511    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\lib\sock_client.py:121(_sendall_with_error_handle)
     3183    0.058    0.000    0.679    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\lib\sock_client.py:145(_send_message)
     3183    0.008    0.000    0.687    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\lib\sock_client.py:154(send_server_request)
     3183    0.026    0.000    0.026    0.000 {method 'ByteSize' of 'google.protobuf.pyext._message.CMessage' objects}
     3183    0.476    0.000    0.476    0.000 {method 'send' of '_socket.socket' objects}
     3179    0.030    0.000    0.759    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\lib\sock_client.py:218(send_record_publish)
     3179    0.044    0.000    0.823    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\interface\interface_sock.py:49(_publish)
     3141    0.003    0.000    0.003    0.000 {method 'endswith' of 'str' objects}
     3136    0.017    0.000    0.017    0.000 {method 'item' of 'torch._C._TensorBase' objects}
     3130    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\scanner.py:264(next_possible_simple_key)
     3087    0.015    0.000    0.218    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\json\__init__.py:183(dumps)
     3087    0.012    0.000    0.199    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\json\encoder.py:182(encode)
     3070    0.004    0.000    0.004    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\json\encoder.py:104(__init__)
     3056    0.008    0.000    0.008    0.000 {method 'add' of 'google.protobuf.pyext._message.RepeatedCompositeContainer' objects}
     3043    0.008    0.000    0.018    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:431(is_dataclass)
     3025    0.009    0.000    0.017    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:439(is_attr_class)
     3025    0.003    0.000    0.038    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:447(is_structured_config)
     3000    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_callback.py:239(on_step_begin)
     2930    0.025    0.000    0.038    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\dataclasses.py:1024(fields)
     2920    0.001    0.000    0.001    0.000 {method 'data_ptr' of 'torch._C.StorageBase' objects}
     2905    0.018    0.000    0.018    0.000 {built-in method torch._C._log_api_usage_once}
     2900    0.053    0.000    0.071    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\nn\modules\module.py:309(__init__)
     2883    0.019    0.000    0.043    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\_collections_abc.py:933(update)
     2856    0.181    0.000    0.181    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\json\encoder.py:204(iterencode)
     2838    0.017    0.000    0.025    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\tqdm\utils.py:222(_is_ascii)
     2834    0.010    0.000    0.025    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\tqdm\std.py:288(format_interval)
     2804    0.015    0.000    0.053    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\collections\__init__.py:1043(__init__)
     2804    0.044    0.000    0.164    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\generic.py:204(__post_init__)
     2804    0.004    0.000    0.004    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\generic.py:270(<dictcomp>)
     2804    0.002    0.000    0.009    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\generic.py:291(<genexpr>)
     2804    0.028    0.000    0.405    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:190(__init__)
     2804    0.039    0.000    0.323    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\tokenization_utils_base.py:662(convert_to_tensors)
     2804    1.125    0.000    1.125    0.000 {built-in method torch.embedding}
     2804    0.014    0.000    1.142    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\nn\functional.py:2109(embedding)
     2804    0.026    0.000    1.171    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\nn\modules\sparse.py:159(forward)
     2788    0.006    0.000    0.006    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\reader.py:99(forward)
2758/2412    0.005    0.000    0.010    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\base.py:201(_get_flag_no_cache)
     2702    0.002    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\attr\_funcs.py:290(has)
     2676    0.013    0.000    0.029    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\base.py:152(_set_flag)
     2653    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\InputStream.py:27(index)
     2648    0.020    0.000    0.020    0.000 {method 'cpu' of 'torch._C._TensorBase' objects}
     2637    0.001    0.000    0.001    0.000 {built-in method sys.intern}
2592/1004    0.014    0.000    0.147    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\copy.py:258(_reconstruct)
2585/1072    0.018    0.000    0.140    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\copy.py:226(_deepcopy_dict)
     2565    0.001    0.000    0.001    0.000 {built-in method nt.fspath}
2554/1736    0.015    0.000    0.021    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\base.py:773(_invalidate_flags_cache)
     2531    0.004    0.000    0.012    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:521(_is_none)
     2445    0.003    0.000    0.003    0.000 {built-in method torch.is_grad_enabled}
     2426    0.054    0.000    2.726    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\trainer_callback.py:395(call_event)
     2424    0.002    0.000    0.009    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\_collections_abc.py:849(__iter__)
     2424    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\packaging\version.py:202(<genexpr>)
     2415    0.001    0.000    0.004    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\BufferedTokenStream.py:185(lazyInit)
     2412    0.002    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:462(get_type_of)
     2412    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\packaging\version.py:452(_parse_letter_version)
     2405    0.101    0.000    0.101    0.000 {built-in method torch.zeros}
     2405    0.109    0.000    0.109    0.000 {built-in method torch._ops.profiler._record_function_enter}
     2405    0.054    0.000    0.054    0.000 {built-in method torch._ops.profiler._record_function_exit}
     2405    0.017    0.000    0.118    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\autograd\profiler.py:478(__init__)
     2405    0.039    0.000    0.159    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\autograd\profiler.py:487(__enter__)
     2405    0.026    0.000    0.087    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\torch\autograd\profiler.py:491(__exit__)
     2389    0.016    0.000    0.613    0.000 C:\Users\Siddhi\AppData\Roaming\Python\Python39\site-packages\colorama\ansitowin32.py:193(write_plain_text)
     2360    0.003    0.000    0.004    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\antlr4\CommonTokenStream.py:61(LT)
     2316    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
     2304    0.001    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\wandb_settings.py:268(_preprocess)
     2304    0.003    0.000    0.007    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\wandb_settings.py:288(_validate)
     2292    0.003    0.000    0.015    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\base.py:123(_set_parent)
     2249    0.004    0.000    0.030    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:541(get_value_kind)
     2240    0.001    0.000    0.001    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\os.py:697(__iter__)
     2238    0.005    0.000    0.005    0.000 {method 'read' of '_io.TextIOWrapper' objects}
     2200    0.003    0.000    0.034    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\yaml\scanner.py:113(check_token)
     2182    0.014    0.000    0.014    0.000 {built-in method numpy.asarray}
     2175    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\shlex.py:68(punctuation_chars)
     2168    0.002    0.000    0.002    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\wandb_run.py:1391(<genexpr>)
     2168    0.009    0.000    0.206    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\util.py:918(json_dumps_safer_history)
     2161    0.005    0.000    0.032    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\numpy\core\fromnumeric.py:51(_wrapfunc)
     2152    0.007    0.000    0.026    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\numpy\core\fromnumeric.py:38(_wrapit)
     2148    0.001    0.000    0.001    0.000 {method 'values' of 'collections.OrderedDict' objects}
     2143    0.002    0.000    0.003    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\_utils.py:205(is_union_annotation)
     2141    0.002    0.000    0.005    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\omegaconf\dictconfig.py:274(_validate_and_normalize_key)
